id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
960.0,no,adult,529663.0,37.5,52.0,16.0,cool,normal,bright_pink,less_3_sec,alert,hypermotile,slight,none,more_1_liter,5.5,normal,normal,57.0,8.1,cloudy,7.2,no,0.0,0.0,0.0,yes
961.0,no,adult,529663.0,38.0,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,more_1_liter,5.3,decreased,firm,49.0,6.0,cloudy,3.9,no,5000.0,0.0,0.0,yes
962.0,yes,adult,528548.0,39.0,64.0,30.0,cold,reduced,pale_pink,less_3_sec,depressed,hypomotile,none,slight,none,3.0,,distend_large,47.0,7.0,serosanguious,3.6,yes,2124.0,0.0,0.0,yes
963.0,yes,adult,528151.0,38.3,66.0,18.0,normal,normal,bright_red,less_3_sec,mild_pain,hypomotile,none,none,more_1_liter,7.0,normal,distend_small,54.0,7.5,cloudy,1.6,yes,2112.0,0.0,0.0,no
964.0,yes,adult,529729.0,37.2,40.0,12.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,4.5,absent,distend_small,57.0,7.0,serosanguious,4.3,yes,2209.0,0.0,0.0,yes
965.0,yes,adult,529183.0,38.0,36.0,20.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,none,5.0,,other,49.0,8.0,clear,10.0,no,3111.0,0.0,0.0,yes
966.0,yes,young,529642.0,38.3,40.0,36.0,cool,reduced,,less_3_sec,extreme_pain,absent,severe,significant,more_1_liter,4.5,decreased,distend_small,47.0,6.5,serosanguious,4.1,yes,2209.0,0.0,0.0,yes
967.0,yes,adult,530526.0,38.5,184.0,84.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,none,none,7.0,absent,distend_small,60.0,6.5,serosanguious,3.4,yes,7111.0,0.0,0.0,yes
968.0,no,adult,528247.0,38.4,54.0,24.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,slight,less_1_liter,7.0,normal,normal,43.0,7.5,clear,1.3,no,0.0,0.0,0.0,yes
969.0,yes,adult,535031.0,39.1,96.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,absent,distend_large,71.0,7.2,serosanguious,2.6,yes,3209.0,0.0,0.0,no
970.0,no,young,530254.0,40.3,114.0,36.0,cool,normal,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,6.5,decreased,distend_small,72.0,8.1,serosanguious,4.3,yes,8400.0,0.0,0.0,yes
971.0,yes,adult,535043.0,39.3,100.0,51.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,none,less_1_liter,2.0,,distend_small,66.0,13.0,,2.0,yes,2113.0,0.0,0.0,no
972.0,no,adult,527544.0,35.4,140.0,36.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,6.5,,distend_large,57.0,8.5,clear,2.0,yes,1400.0,0.0,0.0,no
973.0,yes,adult,534073.0,38.3,90.0,40.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,none,more_1_liter,2.0,decreased,,75.0,55.0,cloudy,2.0,no,2209.0,0.0,0.0,no
974.0,yes,adult,534183.0,38.3,88.0,12.0,normal,reduced,pale_cyanotic,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,5.0,absent,distend_large,48.0,60.0,clear,2.0,yes,2124.0,0.0,0.0,no
975.0,no,adult,530334.0,38.6,44.0,16.0,cool,,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,4.5,absent,distend_small,33.0,6.6,serosanguious,3.3,no,2209.0,0.0,0.0,yes
976.0,yes,adult,527883.0,38.3,132.0,18.0,,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,slight,more_1_liter,6.2,absent,distend_small,48.0,7.2,,5.2,yes,2112.0,0.0,0.0,no
977.0,yes,adult,529172.0,38.9,56.0,40.0,cold,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.5,,,47.0,7.2,clear,2.5,no,8300.0,0.0,0.0,no
978.0,no,adult,529172.0,38.2,56.0,40.0,cool,normal,normal_pink,less_3_sec,depressed,normal,slight,none,none,7.0,normal,,47.0,7.5,clear,2.1,no,8300.0,0.0,0.0,yes
979.0,no,adult,5299629.0,38.6,52.0,40.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,slight,slight,none,7.2,normal,firm,54.0,8.0,clear,5.2,yes,0.0,0.0,0.0,yes
980.0,no,adult,534115.0,39.2,84.0,28.0,cool,reduced,normal_pink,less_3_sec,severe_pain,hypomotile,moderate,none,less_1_liter,1.0,,distend_small,65.0,81.0,serosanguious,2.0,no,1400.0,0.0,0.0,no
981.0,no,adult,529424.0,38.0,48.0,16.0,warm,normal,normal_pink,less_3_sec,alert,hypermotile,slight,slight,none,5.0,normal,normal,49.0,7.2,clear,5.0,no,0.0,0.0,0.0,yes
982.0,no,adult,529821.0,38.3,52.0,40.0,warm,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,6.5,normal,,42.0,8.5,serosanguious,5.3,yes,21110.0,0.0,0.0,yes
983.0,yes,adult,528641.0,38.1,66.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,decreased,distend_large,45.0,7.0,cloudy,3.9,yes,3111.0,0.0,0.0,yes
984.0,yes,adult,528305.0,37.8,88.0,28.0,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.5,absent,distend_small,40.0,5.9,serosanguious,4.6,yes,2205.0,0.0,0.0,yes
985.0,yes,adult,527702.0,38.0,132.0,66.0,normal,reduced,dark_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,none,none,7.0,absent,distend_small,57.0,8.1,cloudy,3.4,yes,2208.0,0.0,0.0,no
986.0,yes,adult,534519.0,39.7,84.0,40.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,severe,none,less_1_liter,2.0,absent,distend_large,75.0,81.0,clear,2.0,no,1400.0,0.0,0.0,yes
987.0,no,adult,528113.0,37.1,52.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,5.2,decreased,distend_small,26.0,8.1,clear,5.2,no,400.0,0.0,0.0,yes
988.0,no,adult,530381.0,38.0,114.0,36.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,none,less_1_liter,7.0,absent,distend_large,41.0,7.0,serosanguious,4.3,yes,31110.0,0.0,0.0,yes
989.0,yes,adult,528461.0,40.3,86.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,distend_large,44.0,8.1,serosanguious,4.5,yes,7400.0,0.0,0.0,yes
990.0,yes,adult,527916.0,39.1,60.0,18.0,normal,normal,bright_red,more_3_sec,mild_pain,hypomotile,none,slight,none,7.0,decreased,,50.0,7.5,cloudy,1.0,yes,2113.0,0.0,0.0,yes
991.0,yes,adult,530431.0,38.2,76.0,20.0,warm,normal,normal_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,4.0,absent,distend_small,35.0,4.3,serosanguious,4.8,yes,5111.0,0.0,0.0,yes
992.0,yes,adult,530526.0,38.3,96.0,44.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,less_1_liter,3.0,decreased,distend_small,64.0,8.0,clear,1.0,no,2113.0,0.0,0.0,yes
993.0,yes,adult,527524.0,38.0,54.0,36.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,2.0,absent,distend_small,37.0,6.6,serosanguious,2.8,yes,2206.0,0.0,0.0,no
994.0,yes,young,5301219.0,37.8,128.0,51.0,normal,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,,none,4.4,decreased,,53.0,4.9,serosanguious,4.9,yes,11400.0,0.0,0.0,yes
995.0,no,adult,5279442.0,38.2,66.0,12.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,slight,less_1_liter,5.0,,distend_small,55.0,7.5,serosanguious,3.4,no,2205.0,0.0,0.0,yes
996.0,yes,adult,534817.0,39.3,88.0,20.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,,more_1_liter,2.0,,distend_small,57.0,85.0,cloudy,2.0,yes,2205.0,0.0,0.0,no
997.0,no,adult,533692.0,38.1,60.0,42.0,warm,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,less_1_liter,2.0,,other,37.0,67.0,clear,1.0,no,0.0,0.0,0.0,no
998.0,yes,adult,528812.0,37.2,88.0,30.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,6.5,absent,distend_small,48.0,8.5,serosanguious,4.3,yes,2205.0,0.0,0.0,no
999.0,no,adult,5275212.0,37.1,84.0,36.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,absent,moderate,,less_1_liter,3.0,,distend_small,50.0,6.0,serosanguious,3.9,yes,2208.0,0.0,0.0,no
1000.0,yes,adult,530526.0,38.2,48.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,decreased,distend_large,36.0,6.0,clear,3.0,yes,3111.0,0.0,0.0,no
1001.0,no,adult,529493.0,39.0,112.0,16.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,,more_1_liter,5.5,absent,distend_large,57.0,6.0,serosanguious,2.8,no,4205.0,0.0,0.0,no
1002.0,no,adult,528469.0,38.4,54.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,7.5,decreased,firm,43.0,7.0,clear,8.0,no,0.0,0.0,0.0,yes
1003.0,yes,adult,528702.0,37.8,96.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,,more_1_liter,5.5,decreased,,48.0,7.2,serosanguious,4.7,yes,2208.0,0.0,0.0,no
1004.0,yes,adult,530693.0,38.1,114.0,36.0,,reduced,pale_pink,more_3_sec,depressed,absent,slight,none,less_1_liter,5.5,normal,,43.0,6.2,cloudy,2.0,yes,3111.0,0.0,0.0,no
1005.0,yes,adult,521399.0,37.7,72.0,40.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,,slight,more_1_liter,5.0,normal,distend_large,43.0,7.0,clear,2.2,yes,3205.0,0.0,0.0,yes
1006.0,yes,adult,528729.0,37.6,72.0,12.0,normal,normal,pale_pink,more_3_sec,extreme_pain,normal,severe,,,3.0,normal,normal,38.0,4.6,clear,3.4,yes,2112.0,0.0,0.0,no
1007.0,no,adult,530297.0,37.5,84.0,24.0,cool,normal,,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,decreased,distend_small,43.0,6.2,serosanguious,3.6,no,1124.0,0.0,0.0,yes
1008.0,yes,adult,534938.0,39.2,100.0,51.0,cool,absent,bright_red,more_3_sec,depressed,absent,none,,less_1_liter,2.0,absent,distend_small,66.0,13.0,serosanguious,2.0,yes,2113.0,0.0,0.0,no
1009.0,no,adult,530242.0,37.5,88.0,16.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,none,more_1_liter,5.0,absent,distend_small,52.0,8.6,serosanguious,3.4,no,2209.0,0.0,0.0,yes
1010.0,no,adult,528702.0,38.5,52.0,16.0,normal,normal,bright_pink,less_3_sec,depressed,normal,slight,none,more_1_liter,5.3,normal,firm,49.0,7.2,cloudy,1.6,no,0.0,0.0,0.0,yes
1011.0,yes,adult,528743.0,37.1,72.0,48.0,cold,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,significant,more_1_liter,4.0,absent,distend_small,48.0,7.4,serosanguious,3.2,yes,12208.0,0.0,0.0,yes
1012.0,yes,adult,529888.0,37.2,48.0,48.0,cool,,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,more_1_liter,6.5,absent,distend_small,44.0,7.2,,9.1,yes,2208.0,0.0,0.0,no
1013.0,yes,adult,528570.0,39.5,100.0,30.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,6.5,absent,distend_small,47.0,3.5,serosanguious,3.4,yes,2207.0,0.0,0.0,yes
1014.0,yes,adult,528469.0,37.6,44.0,12.0,normal,normal,bright_red,less_3_sec,severe_pain,normal,slight,slight,none,7.0,normal,,44.0,7.5,cloudy,2.3,yes,2112.0,0.0,0.0,yes
1015.0,yes,adult,534787.0,38.2,36.0,16.0,cool,normal,bright_pink,less_3_sec,depressed,normal,slight,none,more_1_liter,2.0,decreased,,52.0,75.0,cloudy,2.0,yes,2209.0,1400.0,0.0,no
1016.0,yes,adult,528461.0,38.1,66.0,12.0,cold,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,none,slight,none,3.0,decreased,distend_small,44.0,6.0,cloudy,3.6,yes,2205.0,0.0,0.0,yes
1017.0,yes,adult,5290481.0,38.0,48.0,20.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,none,none,7.0,absent,distend_small,48.0,8.8,serosanguious,4.4,yes,2209.0,0.0,0.0,yes
1018.0,no,adult,529424.0,37.8,56.0,28.0,normal,normal,normal_pink,less_3_sec,alert,normal,none,significant,,7.0,normal,,46.0,5.9,cloudy,7.0,no,0.0,0.0,0.0,yes
1019.0,yes,adult,530242.0,37.5,44.0,36.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,less_1_liter,7.0,normal,distend_small,38.0,6.6,cloudy,1.3,yes,2112.0,0.0,0.0,no
1020.0,no,adult,528019.0,37.8,72.0,52.0,cool,reduced,pale_cyanotic,less_3_sec,,hypomotile,moderate,slight,more_1_liter,7.0,,distend_large,44.0,7.0,serosanguious,3.9,yes,2206.0,0.0,0.0,no
1021.0,yes,adult,5287279.0,37.6,88.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,6.5,absent,distend_small,48.0,8.0,cloudy,7.0,yes,7111.0,0.0,0.0,no
1022.0,yes,adult,530001.0,37.5,66.0,12.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.6,absent,distend_large,38.0,6.7,clear,1.0,yes,3209.0,0.0,0.0,no
1023.0,no,adult,528641.0,36.1,108.0,30.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,4.3,absent,distend_small,52.0,7.0,serosanguious,4.8,yes,2208.0,0.0,0.0,yes
1024.0,yes,adult,529518.0,39.5,76.0,24.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,4.5,absent,distend_large,45.0,6.5,serosanguious,2.6,yes,1124.0,0.0,0.0,no
1025.0,yes,young,534519.0,37.2,96.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,none,none,more_1_liter,5.5,normal,,54.0,6.9,serosanguious,2.6,yes,3111.0,0.0,0.0,no
1026.0,yes,adult,528523.0,38.1,52.0,96.0,normal,reduced,bright_red,less_3_sec,severe_pain,hypomotile,none,none,less_1_liter,7.0,normal,,56.0,8.0,cloudy,6.0,yes,2112.0,0.0,0.0,yes
1027.0,yes,adult,5290481.0,38.6,108.0,32.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,6.2,absent,distend_small,60.0,7.0,serosanguious,3.6,no,2205.0,0.0,0.0,yes
1028.0,yes,adult,534756.0,38.2,40.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,more_1_liter,1.0,decreased,distend_large,40.0,60.0,clear,2.0,yes,3111.0,0.0,0.0,yes
1029.0,yes,young,529172.0,37.6,184.0,60.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,,less_1_liter,6.5,decreased,,74.0,6.8,cloudy,2.6,yes,8400.0,0.0,0.0,yes
1030.0,yes,adult,5305129.0,38.3,88.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,decreased,distend_large,30.0,6.0,clear,3.9,yes,3111.0,0.0,0.0,no
1031.0,no,adult,530624.0,40.0,80.0,36.0,cool,normal,bright_red,more_3_sec,mild_pain,hypomotile,none,slight,none,7.0,normal,,44.0,7.5,serosanguious,4.5,yes,1400.0,0.0,0.0,yes
1032.0,no,adult,530233.0,38.5,78.0,28.0,cool,normal,bright_red,less_3_sec,depressed,normal,slight,slight,more_1_liter,5.0,increased,normal,55.0,5.9,cloudy,4.5,yes,2209.0,0.0,0.0,yes
1033.0,yes,adult,528570.0,39.5,132.0,96.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,6.5,absent,distend_small,67.0,4.5,serosanguious,3.6,yes,2124.0,0.0,0.0,yes
1034.0,yes,adult,533887.0,37.8,48.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,5.0,absent,distend_large,37.0,64.0,cloudy,5.3,yes,2112.0,0.0,0.0,yes
1035.0,no,adult,528469.0,38.1,48.0,24.0,normal,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,slight,slight,none,7.0,decreased,firm,45.0,7.5,cloudy,2.6,no,2113.0,0.0,0.0,yes
1036.0,no,adult,528214.0,37.8,48.0,28.0,cool,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,more_1_liter,5.5,normal,firm,36.0,6.6,serosanguious,5.3,no,0.0,0.0,0.0,yes
1037.0,no,adult,535246.0,38.1,80.0,52.0,cold,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,2.0,decreased,distend_small,49.0,69.0,serosanguious,2.0,no,1111.0,0.0,0.0,yes
1038.0,no,adult,529461.0,38.2,114.0,16.0,normal,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,normal,distend_large,57.0,8.1,serosanguious,4.5,yes,31110.0,0.0,0.0,no
1039.0,yes,adult,529172.0,38.1,112.0,36.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,,less_1_liter,2.0,absent,distend_small,53.0,8.2,serosanguious,4.4,no,11300.0,0.0,0.0,yes
1040.0,yes,adult,5262541.0,37.9,42.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,1.5,absent,distend_small,37.0,7.6,cloudy,1.0,yes,2209.0,0.0,0.0,yes
1041.0,yes,adult,5283431.0,38.3,60.0,16.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,3.0,normal,distend_small,30.0,6.0,cloudy,6.0,yes,31110.0,0.0,0.0,yes
1042.0,yes,adult,535130.0,37.8,44.0,21.0,cool,normal,pale_pink,less_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,absent,distend_small,50.0,55.0,serosanguious,2.0,yes,2205.0,0.0,0.0,yes
1043.0,no,adult,5279822.0,37.8,92.0,28.0,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,6.0,decreased,distend_small,64.0,9.0,cloudy,3.9,yes,2208.0,0.0,0.0,no
1044.0,yes,adult,529340.0,37.9,60.0,30.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,,none,4.5,decreased,,35.0,6.6,cloudy,1.5,yes,5206.0,0.0,0.0,yes
1045.0,yes,adult,530242.0,37.4,104.0,12.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,none,more_1_liter,4.0,absent,distend_small,75.0,8.8,serosanguious,4.3,yes,2207.0,0.0,0.0,yes
1046.0,no,adult,535176.0,37.2,60.0,90.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,41.0,89.0,clear,3.4,no,3111.0,0.0,0.0,yes
1047.0,yes,adult,530670.0,37.6,68.0,28.0,normal,normal,pale_pink,less_3_sec,depressed,hypermotile,none,slight,none,7.0,normal,distend_large,47.0,8.0,cloudy,3.9,yes,3205.0,0.0,0.0,yes
1048.0,no,adult,529663.0,38.0,42.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.5,normal,firm,37.0,7.2,cloudy,1.3,no,0.0,0.0,0.0,yes
1049.0,yes,adult,534787.0,38.0,36.0,16.0,cool,normal,normal_pink,less_3_sec,severe_pain,normal,moderate,significant,more_1_liter,2.0,decreased,,37.0,75.0,cloudy,1.0,no,3111.0,0.0,0.0,no
1050.0,yes,adult,528931.0,37.8,96.0,20.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,4.0,absent,distend_small,64.0,5.8,serosanguious,3.3,yes,2205.0,0.0,0.0,no
1051.0,yes,adult,534579.0,37.2,52.0,16.0,normal,,pale_pink,less_3_sec,,absent,moderate,none,more_1_liter,2.0,,distend_small,42.0,71.0,clear,1.0,yes,2208.0,0.0,0.0,no
1052.0,yes,adult,535176.0,37.7,88.0,16.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,45.0,68.0,serosanguious,2.0,no,2205.0,0.0,0.0,yes
1053.0,yes,adult,534293.0,38.3,60.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,none,more_1_liter,2.0,absent,distend_small,50.0,75.0,serosanguious,2.0,yes,2208.0,0.0,0.0,no
1054.0,yes,adult,534784.0,38.5,72.0,30.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,decreased,distend_small,44.0,74.0,clear,1.0,yes,2208.0,0.0,0.0,no
1055.0,yes,adult,535292.0,38.5,84.0,30.0,warm,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,4.5,absent,distend_small,44.0,66.0,serosanguious,2.6,yes,2208.0,0.0,0.0,yes
1056.0,yes,adult,528890.0,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,4.4,decreased,distend_small,48.0,6.6,clear,1.6,yes,3111.0,0.0,0.0,no
1057.0,yes,adult,529461.0,40.3,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,7.0,,distend_large,57.0,4.5,serosanguious,4.5,yes,3205.0,0.0,0.0,yes
1058.0,no,adult,5287179.0,37.6,60.0,20.0,cool,reduced,bright_red,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,decreased,,73.0,11.0,cloudy,3.4,no,400.0,0.0,0.0,yes
1059.0,no,adult,529888.0,38.2,84.0,36.0,warm,reduced,pale_pink,less_3_sec,depressed,absent,none,slight,more_1_liter,7.0,absent,distend_large,47.0,7.5,serosanguious,4.3,no,31110.0,0.0,0.0,no
1060.0,yes,adult,529796.0,39.3,129.0,8.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,slight,none,7.0,,distend_small,57.0,8.5,serosanguious,4.5,yes,2124.0,0.0,0.0,yes
1061.0,no,adult,530693.0,37.0,72.0,96.0,cool,reduced,bright_red,less_3_sec,severe_pain,hypomotile,severe,slight,more_1_liter,4.0,absent,distend_large,47.0,7.5,cloudy,4.9,yes,1400.0,0.0,0.0,yes
1062.0,yes,adult,529475.0,37.7,96.0,30.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,severe,significant,none,4.0,absent,distend_large,66.0,7.5,serosanguious,3.4,yes,4205.0,0.0,0.0,yes
1063.0,yes,adult,534145.0,38.2,120.0,48.0,cold,reduced,pale_pink,less_3_sec,,hypomotile,moderate,none,none,2.0,,distend_large,57.0,65.0,serosanguious,2.0,yes,3205.0,0.0,0.0,no
1064.0,no,adult,528729.0,38.9,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,none,none,7.5,decreased,other,49.0,7.0,clear,8.0,no,3111.0,0.0,0.0,yes
1065.0,yes,adult,529399.0,39.4,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,none,7.0,absent,distend_small,57.0,8.1,serosanguious,2.0,yes,2208.0,0.0,0.0,no
1066.0,yes,adult,528178.0,38.0,66.0,12.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,31.5,6.2,cloudy,1.5,yes,2208.0,0.0,0.0,yes
1067.0,yes,adult,534626.0,38.4,120.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,normal,distend_small,50.0,7.0,cloudy,2.0,yes,2209.0,0.0,0.0,yes
1068.0,yes,adult,529172.0,37.8,84.0,20.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,normal,distend_small,73.0,10.2,cloudy,2.6,yes,2206.0,0.0,0.0,yes
1069.0,no,adult,530251.0,38.1,104.0,35.0,cold,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,absent,distend_small,75.0,5.5,serosanguious,4.6,yes,3207.0,0.0,0.0,no
1070.0,no,adult,529340.0,38.0,48.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,decreased,firm,40.0,6.5,clear,1.5,no,9400.0,0.0,0.0,yes
1071.0,no,adult,534115.0,38.6,40.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypermotile,none,slight,more_1_liter,2.0,increased,other,36.0,61.0,clear,2.0,no,0.0,0.0,0.0,yes
1072.0,no,adult,529424.0,38.5,54.0,24.0,warm,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,none,7.0,decreased,other,49.0,7.0,clear,3.6,no,3111.0,0.0,0.0,yes
1073.0,yes,adult,529172.0,38.7,108.0,42.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,none,none,7.0,decreased,normal,45.0,7.2,cloudy,2.7,yes,31110.0,0.0,0.0,yes
1074.0,no,adult,530670.0,36.6,96.0,28.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,none,more_1_liter,5.5,absent,distend_small,33.0,6.6,serosanguious,6.6,yes,1400.0,0.0,0.0,yes
1075.0,no,adult,527829.0,38.3,52.0,18.0,cold,normal,bright_red,more_3_sec,depressed,absent,none,slight,more_1_liter,5.0,normal,distend_large,48.0,7.2,cloudy,3.2,no,5111.0,0.0,0.0,yes
1076.0,no,adult,528653.0,37.8,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,more_1_liter,5.5,,other,44.0,7.5,clear,1.0,no,3111.0,0.0,0.0,yes
1077.0,no,adult,528812.0,38.5,40.0,9.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,7.0,normal,distend_large,48.0,7.6,clear,2.6,no,3111.0,0.0,0.0,yes
1078.0,yes,adult,529272.0,38.9,60.0,30.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,47.0,6.5,cloudy,2.7,yes,2300.0,0.0,0.0,no
1079.0,yes,adult,530001.0,38.1,108.0,32.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,7.5,absent,distend_small,75.0,8.3,clear,7.0,yes,2209.0,0.0,0.0,no
